epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
39,0.49752465371419247,0.8327137546468402,0.8405736316183001,0.603469682407676,0.786571809693197,0.795839002706715,0.0001
40,0.49297451513327856,0.8315699170717759,0.8391842817970194,0.5946095143889999,0.7976878612716763,0.8059648717130343,0.0001
41,0.49880647721230137,0.83223715565723,0.8398810012975285,0.596367269290612,0.8034682080924855,0.8125456526167927,0.0001
42,0.5034528450690442,0.8247068916213898,0.8324779127031992,0.5938616903584074,0.7967985771453979,0.8051151749005245,0.0001
43,0.4848966847843488,0.8311886378800877,0.8390456643790445,0.5811111528696405,0.799466429524233,0.8077521625050738,5e-05
44,0.48137477673494306,0.8359546277761891,0.843214910358429,0.5663505239240749,0.8083592707870164,0.8158169603430838,5e-05
45,0.4713654515002615,0.8377657039367077,0.8454524541698245,0.5715554567006706,0.8114717652289907,0.817873140651465,5e-05
46,0.4630699199559111,0.8467257649413783,0.8538629375757094,0.5714574203643866,0.8034682080924855,0.8118355675848995,5e-05
47,0.45788875570198156,0.8460585263559242,0.8535509823851783,0.5664678049013316,0.8088039128501556,0.8163024347945751,5e-05
48,0.4554617350111243,0.8459632065580021,0.8528341555952941,0.5634035484268168,0.8088039128501556,0.8168459897188876,5e-05
49,0.4543372385722986,0.8459632065580021,0.853554148083457,0.5635202749669155,0.8110271231658515,0.8186822336744084,5e-05
50,0.44762487840906995,0.845486607568392,0.8528581753330386,0.5751184458836496,0.8110271231658515,0.8176955455530297,5e-05
51,0.4407327519126962,0.8499666380707273,0.8574233345084226,0.5552368609043374,0.8141396176078257,0.820991545556805,5e-05
52,0.44218789424685795,0.8505385568582594,0.8578089439977017,0.5621378184849021,0.8056914184081814,0.8138912397472116,5e-05
53,0.4428138916564731,0.8504432370603374,0.8573763641208967,0.5663752147970119,0.8096931969764339,0.8173448483689228,5e-05
54,0.4483759458339336,0.8488228004956629,0.8559707600489508,0.569447187966058,0.8110271231658515,0.818204982619499,5e-05
55,0.43906158048344596,0.8528262320083881,0.8600497496912549,0.5719461883635667,0.8136949755446865,0.8226207563516494,5e-05
56,0.4419344761000951,0.8481555619102088,0.856130247584214,0.5607719734649014,0.8154735437972432,0.8225090664722928,5e-05
57,0.43773854849234217,0.8499666380707273,0.8568457802741567,0.5612532581261075,0.812361049355269,0.8197389045326646,5e-05
58,0.4364357037439029,0.8483462015060528,0.855133908696565,0.5752084638713041,0.8043574922187638,0.8131516972297174,5e-05
59,0.4405123926290804,0.8514917548374797,0.8586298186560306,0.552915438539243,0.8168074699866608,0.8243417528006468,5e-05
60,0.4333509267933227,0.8516823944333238,0.8587592082844444,0.56778347346453,0.8154735437972432,0.822530487120597,5e-05
61,0.4299464835280652,0.8543513487751406,0.861495424918939,0.5550762763973235,0.8216985326811916,0.8286356045497638,5e-05
62,0.42736701744435207,0.8520636736250119,0.85921852667959,0.5593526584670617,0.812361049355269,0.8199102844832136,5e-05
63,0.4245219660003014,0.8553045467543609,0.8627926462252044,0.5752661123759166,0.8065807025344598,0.814742331675659,5e-05
64,0.4225424997698146,0.8572109427128014,0.8643356114100069,0.5619578671858225,0.8168074699866608,0.824312675033072,5e-05
65,0.4211315091458963,0.8573062625107235,0.8646555359838324,0.5624405433729841,0.8110271231658515,0.8188471682959335,5e-05
66,0.41647735660210905,0.8582594604899437,0.8650922654999382,0.5625688556354806,0.8119164072921299,0.8195534995294183,2.5e-05
67,0.41047063104566156,0.8573062625107235,0.8644500657353856,0.5579423435585612,0.8163628279235216,0.8241811421184271,2.5e-05
68,0.40592958430363946,0.8598798970546182,0.8666461646039225,0.5638223857336863,0.8132503334815474,0.8208351902506028,2.5e-05
69,0.4126132310669684,0.8575922219044896,0.8651560925737108,0.5586158091251243,0.8110271231658515,0.8180224215631298,2.5e-05
70,0.40760267631374225,0.8608330950338385,0.8677519962210688,0.5639492338792437,0.8128056914184082,0.8201061827060483,2.5e-05
71,0.3972261944043035,0.8655037651320179,0.8723085495700763,0.5553325658747756,0.8168074699866608,0.8237735739714239,1.25e-05
72,0.40391670877491936,0.8614050138213707,0.868450405416606,0.5508569988106133,0.815028901734104,0.8223339337178028,1.25e-05
73,0.3914810047739625,0.8670288818987704,0.8737742719977065,0.5567348538742642,0.8136949755446865,0.8204413248677387,1.25e-05
