epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
1,2.0767061651951817,0.15270231627108952,0.11409026096952726,2.0652803348509035,0.2401067140951534,0.15416291097883472,0.0001
2,1.9961325441753544,0.2238108855209227,0.20136320325587342,1.8738880861913325,0.21920853712761226,0.15785965563159604,0.0001
3,1.8423767206200925,0.24992851015155848,0.23126949394675794,1.7622446288740228,0.2632281013783904,0.20376767043478103,0.0001
4,1.748177141016494,0.2876751501286817,0.29064207669120945,1.6659313134481346,0.3170297910182303,0.2514709852725987,0.0001
5,1.665260000163431,0.3184634448574969,0.32246525618453675,1.6051379238143928,0.377945753668297,0.31975265572295297,0.0001
6,1.604274641466418,0.3404823181774855,0.3460129127348489,1.532016962355855,0.3832814584259671,0.3364964549909947,0.0001
7,1.5561232485133487,0.35525688685539986,0.3619375285449789,1.4843168244355516,0.411293908403735,0.36167005154747023,0.0001
8,1.5031892412804908,0.36764846058526357,0.3790923510093648,1.4622832589702852,0.3917296576256114,0.35599083367661133,0.0001
9,1.4793553788581735,0.3788961967400629,0.3937958251409738,1.4135103713358281,0.39928857269897733,0.3831178805954787,0.0001
10,1.430152131608689,0.3878562577447336,0.4041882710568624,1.4004350613890462,0.41396176078257,0.4080156124685866,0.0001
11,1.4080428910453149,0.389190734915642,0.41033775703629716,1.3611329804531147,0.42730102267674525,0.44387445638640555,0.0001
12,1.3774677075054338,0.40015251167667526,0.42059317767385923,1.3418668127420375,0.42152067585593594,0.4232146781613016,0.0001
13,1.367919656548824,0.4038699837956344,0.4264092406832255,1.308520170464522,0.43174744330813697,0.4318005260017339,0.0001
14,1.3357106139623294,0.4170241159088743,0.4402562611423107,1.3096398780906715,0.4353045798132503,0.44411495933377304,0.0001
15,1.3272218838307097,0.4174053951005624,0.44127656350469147,1.3152132361875528,0.4415295686971988,0.4488594569535155,0.0001
16,1.305342986283499,0.42979696883042606,0.45320700768256794,1.2836451124434685,0.4339706536238328,0.44828702951926136,0.0001
17,1.2898212712754877,0.43341912115146314,0.45804033388984544,1.2761893690613018,0.4562027567807915,0.4712734598842585,0.0001
18,1.2766283579407196,0.4369459536745782,0.4612583536370566,1.2518795975688937,0.4486438417074255,0.46496020186677806,0.0001
19,1.2646675355758719,0.4405681059956153,0.4663828309504509,1.2341529465930203,0.46954201867496664,0.4865724438002602,0.0001
20,1.2501702687042864,0.442951100943666,0.4681282697105636,1.2492298792075347,0.47487772343263673,0.49509524727665377,0.0001
21,1.2524012987157567,0.4500047659898961,0.4754764844913299,1.2814408811053577,0.4570920409070698,0.47933261382375797,0.0001
22,1.2475001714032095,0.44914688780859785,0.47399861008045524,1.2424793919227874,0.46776345042240997,0.4811833439489109,0.0001
23,1.2110706380842844,0.4648746544657325,0.48863881518300456,1.2316598414102624,0.45975989328590483,0.47587868105058373,0.0001
24,1.2077841345228262,0.4711657611285864,0.49465761429581656,1.2230214234085388,0.48154735437972435,0.4988517255002783,0.0001
25,1.1974078280013756,0.4699266037556,0.49249333314762167,1.2071132280923038,0.47265451311694084,0.49218744271171233,0.0001
26,1.1902378515046814,0.4804117815270232,0.5050753922978641,1.1833625630094189,0.5002223210315696,0.5179285846521535,0.0001
27,1.1715851271076365,0.4924220760651987,0.5152886179259802,1.1751547821260335,0.5117830146731881,0.522941752289432,0.0001
28,1.1763590237465047,0.48870460394623966,0.51178622379575,1.171242905701993,0.49933303690529124,0.5156226308519292,0.0001
29,1.1683983775524198,0.49003908111714806,0.5124108050378902,1.184827158428818,0.503779457536683,0.5187539195670081,0.0001
30,1.148712554340219,0.493375274044419,0.5154786018959796,1.1763704030340965,0.5042240995998222,0.5236086698092356,0.0001
31,1.1453852336930088,0.5079592031264893,0.5279932478558735,1.1542822340956367,0.5233437083148066,0.5357718980158712,0.0001
32,1.1412655144216857,0.5121532742350586,0.5337393941976073,1.1809200269479443,0.4966651845264562,0.5170271956602197,0.0001
33,1.1296109046441518,0.5241635687732342,0.5441909260604421,1.154872082720443,0.5068919519786572,0.5251021913596056,0.0001
34,1.1151678196275534,0.5220665332189496,0.5417547598554122,1.1485173369365673,0.5171187194308582,0.5354995099448421,0.0001
35,1.104435539191063,0.5295967972547898,0.5469832907616925,1.1567596971008076,0.5233437083148066,0.5385360941203713,0.0001
36,1.1042926062074951,0.5339815079592031,0.5534771806484766,1.1227595941815816,0.5393508225878169,0.5531524071065248,0.0001
37,1.0904956289951708,0.5394147364407588,0.5584816194037963,1.125579292586561,0.5309026233881725,0.5405712320836347,0.0001
38,1.0945172984838007,0.5425602897721857,0.5618024540903293,1.1105517550222923,0.5349044019564251,0.5445701769504205,0.0001
39,1.0811739023574234,0.5457058431036126,0.5628940421643843,1.1424027378159451,0.5113383726100489,0.5243096588683172,0.0001
40,1.071118185977192,0.5508531121914022,0.5691396090638388,1.1186648725986268,0.5522454424188529,0.5673253555055955,0.0001
41,1.0635453978140263,0.5616242493565914,0.5782790880622382,1.0843328349640127,0.5584704313028013,0.5699108910870573,0.0001
42,1.0529849144401364,0.5711562291487942,0.5893912544663402,1.112545242782379,0.545131169408626,0.5537404818150504,0.0001
43,1.03506199675649,0.567343437231913,0.5848080419792738,1.0773665075198233,0.5624722098710538,0.577292693468247,0.0001
44,1.037133258616955,0.5726813459155466,0.5896067862232308,1.0642975441558247,0.568252556691863,0.583844595604154,0.0001
45,1.0239184722354058,0.5797350109617767,0.5952965789658262,1.0546323790874625,0.5744775455758114,0.5918739490526739,0.0001
46,1.021025911423808,0.580688208940997,0.5977866298992616,1.0564638514580225,0.5709204090706981,0.5855274221384965,0.0001
47,1.0162113111019817,0.5800209703555429,0.5953144428288537,1.0350937459563192,0.578479324144064,0.5894992173359204,0.0001
48,1.0142560696058716,0.5829758840911258,0.5992891283746387,1.0401002988119876,0.581147176522899,0.5939424232288231,0.0001
49,0.9933572531473692,0.5901248689352778,0.6054545075271804,1.043990017706259,0.5762561138283682,0.5900168013231863,0.0001
50,1.0012444518744439,0.5920312648937184,0.6073056530217285,1.047084403175839,0.5642507781236105,0.5718725763880472,0.0001
51,0.9862548314676238,0.6024211228672195,0.6167853294259292,1.0241602434217267,0.5851489550911516,0.5941233647421951,0.0001
52,0.9870207133823576,0.6014679248879993,0.6172841221714298,1.0241016219753114,0.5891507336594042,0.6004759888769975,0.0001
53,0.9685614337549345,0.6032790010485177,0.6170523289092156,1.038641061317449,0.5855935971542908,0.5986138072884091,0.0001
54,0.9686709422706569,0.6123343818511104,0.6262169076851762,1.0611589078958323,0.5860382392174299,0.5963413051277717,0.0001
55,0.9602063728371972,0.6083309503383852,0.6225425576613111,1.039287482011896,0.5900400177856825,0.6009252239082523,0.0001
56,0.948214517945546,0.6144314174053951,0.6284561820904027,0.9993205076856261,0.5980435749221876,0.6084085475261357,0.0001
57,0.944598124736531,0.6152892955866933,0.6273264678193265,1.0259458224155362,0.5989328590484659,0.61581132242242,0.0001
58,0.9537340230283172,0.6122390620531885,0.6272044828943859,1.0151740437404162,0.5975989328590484,0.6091433589586179,0.0001
59,0.9339860646016331,0.6181488895243542,0.6314858020579727,0.9998141244921805,0.6060471320586928,0.6159792828731555,0.0001
60,0.9328070109195744,0.6248212753788962,0.638178724090452,1.0070108908343283,0.5984882169853268,0.6078470155300704,0.0001
61,0.9442051535918095,0.6194833666952626,0.6331847394758189,0.9936867985740244,0.6051578479324144,0.6189047253880551,0.0001
62,0.9185200747776823,0.6270136307311028,0.6398722229260108,1.0049010557617384,0.6096042685638061,0.6204174267823677,0.0001
63,0.9173252619877521,0.6302545038604518,0.6436665343470325,1.0024641150365994,0.6096042685638061,0.6182795536492323,0.0001
64,0.9169432246847519,0.6279668287103232,0.6412973266916591,0.9858521510887909,0.6073810582481103,0.6186920540222607,0.0001
65,0.9053881694245368,0.6323515394147364,0.6453092411277813,0.9881085280897142,0.6131614050689195,0.6242588875648538,0.0001
66,0.8951834352111216,0.6390239252692784,0.6525078697772856,0.9805456260248203,0.6140506891951979,0.6213681103150721,0.0001
67,0.897673626701003,0.6382613668859022,0.6502829595408839,0.9924276062200842,0.6140506891951979,0.6208541830604383,0.0001
68,0.895883523154311,0.6385473262796683,0.6502901319942417,0.983812234596763,0.6184971098265896,0.6276390947327682,0.0001
69,0.88173954477302,0.6407396816318749,0.6532373572464341,0.9795414450010653,0.6113828368163629,0.6213039419987649,0.0001
70,0.8740793957506641,0.651034219807454,0.6614656881613896,0.981065920296114,0.6202756780791463,0.6309606500210969,0.0001
71,0.8912087535678619,0.6354017729482413,0.6476939050666318,0.964445526279731,0.6265006669630947,0.6343391582809547,0.0001
72,0.8738064042731698,0.6502716614240778,0.6609798553826234,0.9664830443805035,0.6251667407736772,0.6326792267998851,0.0001
73,0.874372506150753,0.6484605852635592,0.6608604030683849,0.9471139609416149,0.6282792352156514,0.6369204925043295,0.0001
74,0.8675935991202872,0.651129539605376,0.6622305682245939,1.0062281921101761,0.6136060471320587,0.6181569555648048,0.0001
75,0.8656693269385816,0.6536078543513488,0.6660189676137938,0.9935302427208333,0.6198310360160071,0.6312064490182857,0.0001
76,0.8663431560785252,0.6514154989991421,0.6630480799636267,0.9481581694923967,0.6282792352156514,0.6392226263458893,0.0001
77,0.8543334654897676,0.6568487274806978,0.6686021924882408,0.9756374584404083,0.6242774566473989,0.6348943493936329,0.0001
78,0.8454473614692688,0.6598989610142026,0.6715323417972636,0.9708759130081,0.6265006669630947,0.6355314864934039,0.0001
79,0.8545255246204231,0.6534172147555047,0.6660354596038872,0.9441717148304197,0.6282792352156514,0.6428424327799799,0.0001
80,0.8407906400397194,0.6650462301019922,0.6769442007429309,0.9437544831915822,0.6224988883948421,0.6349413233528831,0.0001
81,0.8375208875935476,0.6606615193975789,0.6717755396137293,0.9749167431137624,0.624722098710538,0.6334499321593128,0.0001
82,0.8249316312100683,0.667810504241731,0.6787699494217712,0.9339229998030945,0.6353935082258781,0.6419276112538055,0.0001
83,0.8244685280335527,0.6668573062625107,0.6768408862228138,0.9376196006023921,0.6345042240995998,0.6436149208331641,0.0001
84,0.8277726522926925,0.6646649509103041,0.6764036775996224,0.9620683764605694,0.630057803468208,0.6380059252928987,0.0001
85,0.8321026855844093,0.6699075397960156,0.6801260323346612,0.9427325826265802,0.6287238772787905,0.6383007433473351,0.0001
86,0.8147601412870036,0.6731484129253646,0.6839358242529491,0.9702859467111624,0.6336149399733215,0.642289860352774,0.0001
87,0.8170618359597824,0.6696215804022495,0.6794064949338638,0.9268719749272585,0.6362827923521566,0.6453611510030138,0.0001
88,0.8090757498431167,0.6756267276713374,0.6865438493938218,0.9237574763751761,0.6309470875944865,0.6393611893474713,0.0001
89,0.7998076716638386,0.677723763225622,0.6882762047484975,0.944381052677024,0.632281013783904,0.6445334987892304,0.0001
90,0.8086646544150408,0.6729577733295206,0.6841929114664272,0.9316039787180533,0.6358381502890174,0.6433504530744678,0.0001
91,0.8014273803030248,0.6755314078734153,0.6860132581591426,0.9372527610465864,0.6345042240995998,0.6451562699731923,0.0001
92,0.8011952661977074,0.6725764941378324,0.6836288227889897,0.9421984309776988,0.6318363717207648,0.638856821971088,5e-05
93,0.7975441643535187,0.6831569917071776,0.692917881645621,0.9332528774766935,0.6353935082258781,0.6439710748991574,5e-05
94,0.7772493935406305,0.684491468878086,0.6943777433774752,0.9354527307489597,0.6420631391729658,0.6520758134091297,5e-05
95,0.7863789313276529,0.680964636354971,0.6921058819317671,0.9368702739066366,0.6420631391729658,0.6534545623236829,5e-05
96,0.7857707745637331,0.6823944333238013,0.6935580497374506,0.9033408018947973,0.6429524232992441,0.6537809539734335,5e-05
97,0.7827122475702989,0.684586788676008,0.6957945264021016,0.9332878657212094,0.6407292129835482,0.650063637163151,5e-05
98,0.7734015791082778,0.6901153369554857,0.7003476097118754,0.9273207371051495,0.6438417074255225,0.6555029879840301,5e-05
99,0.7757774628887025,0.6828710323134115,0.6928550936945712,0.9506457031912781,0.6336149399733215,0.6445536862766328,5e-05
100,0.7895498706982891,0.6765799256505576,0.6867116738299823,0.9638672810811475,0.6367274344152957,0.6394946413927773,5e-05
