epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
17,0.7052497461007805,0.7535030025736346,0.7629014701308383,0.6769607325244766,0.7674522009782125,0.7778128687830983,0.0001
18,0.7006221704846194,0.7596034696406444,0.768675528365256,0.6815720048147925,0.755891507336594,0.7656406994989623,0.0001
19,0.6980454583104851,0.7570298350967496,0.7667491281880525,0.6786259234667142,0.7638950644730992,0.7760420884958574,0.0001
20,0.6825427876711005,0.7656086169097321,0.7754425672748199,0.6605551124626183,0.7670075589150733,0.7754122251071761,0.0001
21,0.6737769866805549,0.7645600991325898,0.7737180612521337,0.6610694916421119,0.7705646954201868,0.7784902680130836,0.0001
22,0.6544786725072885,0.7754265560957011,0.7841146785530121,0.6486308626621868,0.7759004001778568,0.7846449565785236,0.0001
23,0.6442654065914916,0.7778095510437518,0.7866691686241839,0.6432380358501771,0.7816807469986661,0.7903418823736137,0.0001
24,0.6389378132725589,0.7780001906395958,0.7869275878872937,0.6362250937176259,0.7759004001778568,0.7852230611604312,0.0001
25,0.6408241414788589,0.7741873987227147,0.7835377385172833,0.6468534915115421,0.7714539795464651,0.7815541494347946,0.0001
26,0.6368385386437436,0.7765703936707654,0.78501248114071,0.6422916006755701,0.7825700311249444,0.7908057857117414,0.0001
27,0.6219614674474363,0.7828615003336193,0.7918382852204517,0.6581221613792803,0.7683414851044909,0.7762520225900486,0.0001
28,0.6129228841041475,0.7890572871985512,0.7972158648872173,0.6207038352043165,0.7834593152512228,0.7928908000909834,0.0001
29,0.5991677752601079,0.7943951958821848,0.8026953777256949,0.620499863286398,0.7825700311249444,0.7916214598345206,0.0001
30,0.5965680727375984,0.7959203126489371,0.8040348467013999,0.6180264800058147,0.7856825255669186,0.7950315489315746,0.0001
31,0.5998820391604426,0.7963969116385473,0.8046327492788026,0.605538586236573,0.7883503779457537,0.7968196621366365,0.0001
32,0.5834271105123696,0.7980173482032218,0.8064364145526295,0.6221227102037958,0.779012894619831,0.7876471135214641,0.0001
33,0.5830588878740768,0.8012582213325707,0.8098057749293573,0.6247719876126959,0.7852378835037794,0.7960085242801687,0.0001
34,0.5760969147221079,0.8022114193117911,0.8104396273453786,0.6040406760346789,0.7985771453979547,0.8060172405866111,0.0001
35,0.5681926746998374,0.8044990944619197,0.8128893630896591,0.6068821485278977,0.7932414406402846,0.8019192491219205,0.0001
36,0.5647867994828443,0.8068820894099704,0.8152426161068658,0.5919928051673767,0.8008003557136505,0.8089466885286924,0.0001
37,0.5602093904162257,0.8085025259746449,0.8166970148826266,0.5930680309257914,0.7941307247665629,0.8051748973927191,0.0001
38,0.5577642524274218,0.8076446477933467,0.8161833884165582,0.5885255642603004,0.8088039128501556,0.8175391447778647,0.0001
39,0.5372798720211538,0.8126965970832142,0.820983123715604,0.6336526298003495,0.7852378835037794,0.7951843133200753,0.0001
40,0.5419793764812659,0.8126965970832142,0.821024077669217,0.5921670997232901,0.8008003557136505,0.8094612006030566,0.0001
41,0.5527372988404837,0.8075493279954247,0.8153946240238599,0.6069385529677568,0.7914628723877278,0.8006425627650378,0.0001
42,0.5470816536100154,0.8083118863788009,0.8169195842835741,0.5973956530069764,0.7945753668297021,0.8039409592223858,0.0001
43,0.52931424933068,0.8189877037460681,0.8267717272704777,0.5905795854004079,0.7950200088928413,0.8046908564266116,5e-05
44,0.5281936265091437,0.8202268611190544,0.8285244027481042,0.5783746151353795,0.8079146287238773,0.8163305871387782,5e-05
45,0.5106487974244684,0.8297588409112573,0.8370592043171765,0.57990893677851,0.8096931969764339,0.8166386047346709,5e-05
46,0.5131849367038366,0.8213706986941187,0.829103716644151,0.5828947321792982,0.8070253445975989,0.8145906790367836,5e-05
47,0.5105578809615803,0.8264226479839862,0.8344413771438022,0.5721414691344957,0.8074699866607381,0.8157494311644434,5e-05
48,0.49887903459521404,0.8307120388904775,0.8382584803401533,0.5701838176003452,0.8056914184081814,0.8147863400206925,2.5e-05
49,0.4938738262013614,0.8311886378800877,0.8390786730186035,0.565961173027025,0.8070253445975989,0.8145378173295128,2.5e-05
50,0.4934905472002656,0.8280430845486607,0.8358345804634026,0.5722367195035681,0.8074699866607381,0.8157182098354883,2.5e-05
