epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
30,0.38808328458992636,0.8677914402821466,0.874715151176681,0.5157398981961105,0.8234771009337484,0.8315544236596368,5e-05
31,0.37204394445282046,0.8718901915927938,0.8783554165839444,0.5119623206174867,0.8270342374388617,0.835821586205013,5e-05
32,0.36566959456008447,0.8764655418930511,0.8830612215159753,0.5216302828637162,0.8248110271231659,0.832594865718149,5e-05
33,0.37259926082703626,0.8734153083595463,0.8799869927937858,0.509665537975056,0.825255669186305,0.833636579056525,5e-05
34,0.3574483418598744,0.8755123439138309,0.8816078762011731,0.533244891477299,0.8243663850600267,0.8339937362310672,5e-05
35,0.3508195705650055,0.879325135830712,0.8859239162106167,0.5043154831142519,0.8261449533125834,0.8341651906623995,5e-05
36,0.3536541724259559,0.8782766180535697,0.8843626542092093,0.5211948098315828,0.8274788795020009,0.8373732427150846,5e-05
37,0.3428172116488227,0.8840911257268135,0.8904851832481482,0.5033608123613708,0.8319253001333926,0.8403813024443166,5e-05
38,0.3465046238346989,0.8799923744161663,0.8861992650082118,0.5226305100376101,0.8265895953757225,0.8342796371791742,5e-05
39,0.33945432518676427,0.8815174911829187,0.887949039720437,0.51346564324711,0.82792352156514,0.8365832492727706,5e-05
40,0.3367586754409456,0.8829472881517492,0.8889551407189613,0.5254330603002495,0.8288128056914184,0.8374881629866591,5e-05
41,0.3390867840844902,0.882566008960061,0.8890550592349855,0.5132026417406997,0.8310360160071143,0.8389134384229351,5e-05
42,0.328094566758101,0.8849490039081117,0.8910064073482171,0.5277324227981431,0.8243663850600267,0.8324400953951547,2.5e-05
43,0.31190312348470234,0.8933371461252502,0.8987973897669401,0.5019154372136823,0.8332592263228101,0.8414849413633614,2.5e-05
44,0.31496280234599294,0.8913354303688876,0.8969834759385907,0.5101043966384716,0.82792352156514,0.8358665319167987,2.5e-05
45,0.3103158667281635,0.8922886283481078,0.8979635444894477,0.5132244444518897,0.8301467318808359,0.8382972922048669,2.5e-05
46,0.3065394089385809,0.8930511867314841,0.89882469388725,0.5109038008960844,0.82792352156514,0.8361191463875021,2.5e-05
47,0.3069922665220893,0.8964826994566771,0.9020705561084328,0.5049833202028126,0.8363717207647844,0.8440149567103148,2.5e-05
48,0.31443453524817433,0.8945763034982366,0.9003158696466184,0.5066051354351018,0.8341485104490884,0.842300611556151,2.5e-05
49,0.3002531420808424,0.8945763034982366,0.9000444511043225,0.5210329944051706,0.8297020898176968,0.8374400812811653,2.5e-05
50,0.29599130450088407,0.8983890954151177,0.9040410487178941,0.5175195059785848,0.8345931525122277,0.8423058244612956,2.5e-05
51,0.2980343719681411,0.8975312172338195,0.9029460462800878,0.5173174000120312,0.8328145842596709,0.8400996112350869,2.5e-05
52,0.30119559711115046,0.8975312172338195,0.9029459663525468,0.5083155480820956,0.8359270787016452,0.8433208063250375,1.25e-05
53,0.29115644077158853,0.9010580497569345,0.90608751744929,0.508023368697423,0.835482436638506,0.8432156125327404,1.25e-05
54,0.2879547292261694,0.8996282527881041,0.9048794872227542,0.5146925836973797,0.8301467318808359,0.8376297213478913,1.25e-05
55,0.29108863668439044,0.8967686588504432,0.9022958088330819,0.5141917106680152,0.8301467318808359,0.8381763234455426,1.25e-05
56,0.27996691599518087,0.902487846725765,0.9076501289966182,0.5108283723577387,0.8328145842596709,0.8407063908279873,1.25e-05
57,0.28278017935069044,0.9013440091507006,0.9064603076464369,0.51770552908012,0.8341485104490884,0.8412897820567242,6.25e-06
58,0.27810916936939567,0.906109999046802,0.9111964378564331,0.51396500632306,0.8337038683859493,0.8408842551446702,6.25e-06
59,0.2777990244663474,0.9049661614717377,0.910314094698482,0.5142932325508818,0.8305913739439751,0.8384504218005129,6.25e-06
