epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
1,2.0768672794305316,0.15050996091888286,0.10779134933797238,2.0650216723188075,0.23654957759004003,0.14763125294653537,0.0001
2,1.9847088402236408,0.2235249261271566,0.2047928366586437,1.8683251603119317,0.23210315695864828,0.14711027007977295,0.0001
3,1.8274663680502667,0.26136688590220186,0.24653775041523335,1.7420028724263328,0.272565584704313,0.20914374456993318,0.0001
4,1.7162365967479019,0.3041654751691926,0.3052829242178162,1.636596632194604,0.3539350822587817,0.3039379915904957,0.0001
5,1.6293548697023552,0.32990182060814033,0.33021221458248806,1.5302758636131133,0.38550466874166295,0.32246347738104647,0.0001
6,1.5368358974585872,0.36154799351825373,0.3695162904473505,1.4631927122588473,0.3810582481102712,0.36062751802187715,0.0001
7,1.485196628239666,0.37832427795253076,0.39369110407685626,1.4028791885685528,0.3895064473099155,0.36927927645242475,0.0001
8,1.4269743106599508,0.38776093794681155,0.4080508807369623,1.4008817447986324,0.39084037349933304,0.3686113292470085,0.0001
9,1.4098248472546453,0.3931941664283672,0.41541046339603194,1.371126563774845,0.4081814139617608,0.38903418166424064,0.0001
10,1.3533538650277799,0.4112096082356305,0.4329863609507311,1.340330470716121,0.4095153401511783,0.4101866349994784,0.0001
11,1.3480391439429322,0.40682489753121726,0.4334819343456964,1.3040149254287916,0.4330813694975545,0.441823052105663,0.0001
12,1.3185547207436086,0.4267467352969212,0.4502916618877512,1.3091078979166522,0.42507781236104936,0.420983642616789,0.0001
13,1.3014300604837432,0.42560289772185683,0.44953191440606716,1.2818583396870913,0.437083148065807,0.4336917242737964,0.0001
14,1.2731637488033283,0.4389476694309408,0.4635100756555459,1.2659183610222402,0.4539795464650956,0.452111971159651,0.0001
15,1.2684614100204887,0.4399008674101611,0.4658483663300848,1.2769910139526564,0.43886171631836374,0.44878865662195244,0.0001
16,1.244977298551946,0.4435230197311982,0.46844235547286994,1.2581201886643087,0.4553134726545131,0.4757239211936944,0.0001
17,1.2327585308968356,0.4559145934610619,0.4810761546638438,1.274061992996372,0.449977767896843,0.47062188664597854,0.0001
18,1.2199642307457665,0.4546754360880755,0.4785917283584743,1.2634004070897693,0.44953312583370386,0.4612939689705825,0.0001
19,1.214449702733216,0.4601086645696311,0.484780439557853,1.2097003905176322,0.47398843930635837,0.4832315987760904,0.0001
20,1.19750805844707,0.4739300352683252,0.49824016859465214,1.2481402044775434,0.46331702979101824,0.4785582074705212,0.0001
21,1.1860495952095866,0.47469259365170147,0.4983522521735839,1.260440910906726,0.4690973766118275,0.48773744990060786,0.0001
22,1.1947768593116275,0.4728815174911829,0.4982440059558593,1.2825138960588556,0.45264562027567806,0.4638513798120911,0.0001
23,1.1673555075752986,0.48498713182728054,0.5092535050524695,1.1937787255057764,0.49310804802134284,0.5129832122972361,0.0001
24,1.1508305244933956,0.4935659136402631,0.516323248770861,1.1971840333705375,0.4966651845264562,0.5103935354452869,0.0001
25,1.142718505352585,0.49814126394052044,0.5202603639134717,1.189724904052307,0.506447309915518,0.5231824822688574,0.0001
26,1.1285922838659581,0.5017634162615575,0.5244987496770133,1.163805402560253,0.5015562472209871,0.5209563259546409,0.0001
27,1.1227556401378103,0.5154894671623296,0.5364248727816648,1.1685075667658187,0.509115162294353,0.5277226434817889,0.0001
28,1.1010118788025671,0.5189209798875226,0.5408620010324638,1.1728878403409633,0.5108937305469098,0.5301677660529143,0.0001
29,1.0980772291008392,0.5244495281670003,0.5461668091146511,1.2097960831377972,0.49399733214762115,0.5159859436523477,0.0001
30,1.0943585878536184,0.5300733962444,0.5513166969859224,1.1437289201720338,0.5157847932414407,0.5357428870051236,0.0001
31,1.0800996685878028,0.5358879039176437,0.5562971883184264,1.1322355089637108,0.52690084481992,0.5463564429650931,0.0001
32,1.0708316937039253,0.5409398532075111,0.5620633139112241,1.1599095428504114,0.5184526456202757,0.5364678039662479,0.0001
33,1.060659920995427,0.5456105233056906,0.5667956772132463,1.1222318771840627,0.5291240551356158,0.5485486207919956,0.0001
34,1.0544810782805172,0.5520922695643885,0.5720361503510054,1.154861485390941,0.5251222765673633,0.547139408512272,0.0001
35,1.0573785099182351,0.5454198837098465,0.5646038285673143,1.0996650472223732,0.5380168963983993,0.5536916209189733,0.0001
36,1.039399048090322,0.5587646554189305,0.5783332772266381,1.1272565782096662,0.5411293908403735,0.5613424031093316,0.0001
